REEMBOLSO;NOME DO PARLAMENTAR;ANO;SUBQUOTA TRANSLATED;FORNECEDOR;VALOR
6994063;VINICIUS CARVALHO;2020;Manutenção de escritório de apoio à atividade parlamentar;ALPHABESSAS EMP. IMOBILIÁRIO LTDA-26.630.923/0001-10;1284,22
7004753;VITOR LIPPI;2020;Fornecimento de alimentação do parlamentar;Quilimanjarocom.Alimentos e Hotelaria Ltda-07.454.351/0001-11;19,8
7004164;VITOR LIPPI;2020;Serviço de táxi, pedágio e estacionamento;CRN - GESTAO DE ESTACIONAMENTOS E GARAGENS S.A.-26.306.669/0002-80;20
6999762;VITOR LIPPI;2020;Manutenção de escritório de apoio à atividade parlamentar;KALUNGA COMERCIO E INDUSTRIA GRAFICA LTDA-43.283.811/0078-39;20,9
7003074;VITOR LIPPI;2020;Serviço de táxi, pedágio e estacionamento;UBER DO BRASIL TECNOLOGIA LTDA.-17.895.646/0001-87;23,73
7004728;VITOR LIPPI;2020;Serviço de táxi, pedágio e estacionamento;SINPETAXI-00.031.708/0001-00;25
7004411;VITOR LIPPI;2020;Fornecimento de alimentação do parlamentar;La Bonna Restaurante Pizzaria Ltda-27.428.916/0001-01;28,65
7003482;VITOR LIPPI;2020;Serviços postais;Empresa Brasileira de Correios e Telegráfos - ECT-34.028.316/7395-67;35,1
7003480;VITOR LIPPI;2020;Serviços postais;EMPRESA BRASILEIRO DE CORREIOS E TELEGRAFOS-66.982.174/0001-05;35,1
7004173;VITOR LIPPI;2020;Fornecimento de alimentação do parlamentar;DOCE ATRAÇÃO PRODUTOS ALIMENTÍCIOS LTDA-01.525.556/0001-64;36,35
7004444;VITOR LIPPI;2020;Fornecimento de alimentação do parlamentar;AVELINA MARIA MENK CASTRILHO-ME-53.529.749/0001-97;40
7004344;VITOR LIPPI;2020;Combustíveis e lubrificantes;IRMÃOS CARVALHO AUTO POSTO LTDA-74.292.723/0001-48;48,13
6999760;VITOR LIPPI;2020;Combustíveis e lubrificantes;AUTO POSTO JRNEL III-55.531.172/0001-83;50
7004430;VITOR LIPPI;2020;Fornecimento de alimentação do parlamentar;RODOSNACK G e G LANCHONETE E RESTAURANTE LTDA-09.536.662/0001-55;66,78
7003492;VITOR LIPPI;2020;Combustíveis e lubrificantes;VALDEMARIN 4 COMERCIO DE COMBUSTIVEIS E DERIVADOS-21.669.780/0001-37;80
6999785;VITOR LIPPI;2020;Manutenção de escritório de apoio à atividade parlamentar;JF CARTUCHOS EIRELI -ME-18.036.455/0001-22;80
6999766;VITOR LIPPI;2020;Combustíveis e lubrificantes;VALDEMARIN 4 COMERCIO DE COMBUSTIVEIS E DERIVADOS-21.669.780/0001-37;82,02
7003498;VITOR LIPPI;2020;Combustíveis e lubrificantes;VALDEMARIN 4 COMERCIO DE COMBUSTIVEIS E DERIVADOS-21.669.780/0001-37;82,32
7004421;VITOR LIPPI;2020;Fornecimento de alimentação do parlamentar;NADIR CONCEICAO DE SOUZA SANTOS-54.454.673/0001-40;89,1
7006697;VITOR LIPPI;2020;Manutenção de escritório de apoio à atividade parlamentar;WMS COMERCIO DE ARTIGOS DE PAPELARIA LTDA-ME-12.132.854/0001-00;91,6
7003511;VITOR LIPPI;2020;Combustíveis e lubrificantes;VALDEMARIN 4 COMERCIO DE COMBUSTIVEIS E DERIVADOS-21.669.780/0001-37;98,5
7003494;VITOR LIPPI;2020;Combustíveis e lubrificantes;VALDEMARIN 4 COMERCIO DE COMBUSTIVEIS E DERIVADOS-21.669.780/0001-37;100
6997504;VITOR LIPPI;2020;Combustíveis e lubrificantes;POSTO DA TORRE EIRELI - EPP-04.473.193/0001-59;100
7003522;VITOR LIPPI;2020;Combustíveis e lubrificantes;MAKRO ATACADISTA S A-47.427.653/0077-13;113,04
6999774;VITOR LIPPI;2020;Combustíveis e lubrificantes;AUTO POSTO AVENIDA LTDA-71.475.230/0003-17;113,1
6999773;VITOR LIPPI;2020;Combustíveis e lubrificantes;POSTO ESTACAO CARANDIRU LTDA-03.996.275/0001-15;118,22
6999770;VITOR LIPPI;2020;Combustíveis e lubrificantes;SANTO COMERCIO E IMPORTACAO DE PRODUTOSO ALIMENTI-50.368.976/0006-02;118,49
6999778;VITOR LIPPI;2020;Combustíveis e lubrificantes;POSTO DOS TROPEIROS SOROCABA LTDA-10.509.267/0001-62;126,58
6999771;VITOR LIPPI;2020;Combustíveis e lubrificantes;VALDEMARIN 4 COMERCIO DE COMBUSTIVEIS E DERIVADOS-21.669.780/0001-37;150,1
7003503;VITOR LIPPI;2020;Combustíveis e lubrificantes;VALDEMARIN 4 COMERCIO DE COMBUSTIVEIS E DERIVADOS-21.669.780/0001-37;157,67
6999783;VITOR LIPPI;2020;Combustíveis e lubrificantes;LUANA AUTO POSTO LTDA-02.648.743/0001-06;159,65
6999763;VITOR LIPPI;2020;Combustíveis e lubrificantes;RIBEIRO e SOUZA COMERCIO DE COMBUSTIVEIS LTDA-10.924.856/0001-07;162,93
6999767;VITOR LIPPI;2020;Combustíveis e lubrificantes;SUPER POSTO JC LT-02.802.083/0001-68;166,47
7003516;VITOR LIPPI;2020;Manutenção de escritório de apoio à atividade parlamentar;JF CARTUCHOS EIRELI -ME-18.036.455/0001-22;175
7001007;VITOR LIPPI;2020;Manutenção de escritório de apoio à atividade parlamentar;JF CARTUCHOS EIRELI -ME-18.036.455/0001-22;180
7004493;VITOR LIPPI;2020;Hospedagem ,exceto do parlamentar no distrito federal;EZ HOTEIS LTDA-59.267.096/0001-00;199,01
7004331;VITOR LIPPI;2020;Combustíveis e lubrificantes;ROMA AUTO POSTO LTDA-20.557.000/0001-02;200
7004360;VITOR LIPPI;2020;Combustíveis e lubrificantes;SERAUT AUTO POSTO LTDA-59.690.438/0001-91;237,12
6997216;VITOR LIPPI;2020;Hospedagem ,exceto do parlamentar no distrito federal;SLAVIERO EMPREENDIMENTOS HOTELEIROS LTDA-27.216.869/0012-87;240,45
7004337;VITOR LIPPI;2020;Combustíveis e lubrificantes;FUZIKAWA & FUZIKAWA LTDA-60.377.751/0001-53;261,28
7004367;VITOR LIPPI;2020;Combustíveis e lubrificantes;AUTO POSTO CAPELANDIA LTDA-47.797.618/0001-98;275,03
6994728;VITOR LIPPI;2020;Divulgação da atividade parlamentar;MARIA JULIA VIEIRA DA COSTA-35.488.549/0001-51;300
7004306;VITOR LIPPI;2020;Combustíveis e lubrificantes;CARLOS A M DUQUE POSTO-08.081.673/0001-25;313,18
7000807;VITOR LIPPI;2020;Serviço de táxi, pedágio e estacionamento;CENTRO DE GESTÃO DE MEIOS DE PGTO. LTDA. - SEM PARAR-04.088.208/0001-65;329,91
6999539;VITOR LIPPI;2020;Hospedagem ,exceto do parlamentar no distrito federal;Hotelaria Accor Brasil S.A-09.967.852/0203-14;338,1
1723448;VITOR LIPPI;2020;Emissão bilhete aéreo;Cia Aérea - AZUL-09.296.295/0001-60;350
1723468;VITOR LIPPI;2020;Emissão bilhete aéreo;Cia Aérea - AZUL-09.296.295/0001-60;395,28
0;VITOR LIPPI;2020;Serviços postais;CORREIOS - ENCOMENDA PAC-00.000.000/0000-07;484,7
6997561;VITOR LIPPI;2020;Combustíveis e lubrificantes;SERAUT AUTO POSTO LTDA-59.690.438/0001-91;1115,86
7001541;VITOR LIPPI;2020;Manutenção de escritório de apoio à atividade parlamentar;TECHLAN SERVICOS E COMERCIALIZACAO EM TECNOLOGIA EIRELI - ME-11.620.910/0001-93;2344
6999521;VITOR LIPPI;2020;Divulgação da atividade parlamentar;THAMARA ESPINDOLA DE PAULA-19.945.349/0001-24;3500
