gid,UF,nome,Censo,PIB,pop,classe,desemprego,pop_sanea,expec_vida,pobreza,IDH,urbaniz,dens_pop_urbana
4412,BAHIA,Araças,2010,97321.03125,12209,1,9.4,48.0469185798755,72.6,18.4,659,rural,muito baixa
4411,BAHIA,Aracatu,2010,43216.1328125,14316,1,9.6,49.9801758449408,73.3,17.9,667,rural,muito baixa
4413,BAHIA,Araci,2010,172730.890625,54713,1,8.2,50.2423509023484,73.9,18.2,655,rural,muito baixa
4414,BAHIA,Aramari,2010,36618.66796875,9911,1,9,49.30837383754,74.9,16.9,656,rural,muito baixa
4415,BAHIA,Arataca,2010,58449.3984375,10953,1,10.5,50.5796145877061,74.1,18.1,654,rural,muito baixa
4416,BAHIA,Aratuípe,2010,31970.6171875,8822,1,8.2,50.1642888720707,72.5,18.2,666,rural,muito baixa
4417,BAHIA,Aurelino Leal,2010,57520.3515625,14280,1,9.7,51.4036158587259,74.4,18.7,663,rural,muito baixa
4418,BAHIA,Baianópolis,2010,60239.99609375,14195,1,9.5,50.6869560866544,74.7,18.2,654,rural,muito baixa
4419,BAHIA,Baixa Grande,2010,67050.234375,21814,1,8.6,49.9962990412174,73.1,18.6,655,rural,muito baixa
4420,BAHIA,Banzaê,2010,36750.9375,11157,1,7.7,50.1132113100794,72.7,17.1,663,rural,muito baixa
4421,BAHIA,Barra,2010,147346.296875,50226,1,7.9,50.8782905504318,72.5,17.2,656,rural,muito baixa
4549,BAHIA,Barra da Estiva,2010,127462.8515625,20537,1,10.3,49.9341808564143,75,17.5,660,rural,muito baixa
4766,BAHIA,Barra do Choça,2010,287249.9375,31527,1,7.8,51.522173065492,72.2,17.8,663,rural,muito baixa
4370,BAHIA,Barra do Mendes,2010,49816.65234375,14459,1,8.3,49.2676392565267,74.4,18.6,655,rural,muito baixa
4828,BAHIA,Barra do Rocha,2010,29038.30859375,5860,1,10.5,50.4121156371116,72.2,16.9,657,rural,muito baixa
4829,BAHIA,Barreiras,2010,1693253.625,137832,2,9,50.7457756599121,72.4,18.4,659,alto,baixa
4830,BAHIA,Barro Alto,2010,41433.265625,14172,1,9.7,47.8924466613989,73.9,16.9,663,rural,muito baixa
4832,BAHIA,Barro Preto,2010,27834.43945312,6417,1,9,49.2503173275553,74.3,17.4,659,rural,muito baixa
4831,BAHIA,Barrocas,2010,99350.3203125,13868,1,7.7,51.3964386201295,73.4,18.5,655,rural,muito baixa
4833,BAHIA,Belmonte,2010,136881.390625,22553,1,10.5,51.3432960161939,74.8,18,657,rural,muito baixa
4834,BAHIA,Belo Campo,2010,54279.22265625,15185,1,8.7,51.1058030744439,73.5,18.2,659,rural,muito baixa
4893,BAHIA,Biritinga,2010,53547.6875,14260,1,8.7,47.6014597663075,73.2,17.1,663,rural,muito baixa
4894,BAHIA,Boa Nova,2010,50579.9765625,15427,1,9.8,48.938396776172,74.8,18,662,rural,muito baixa
4895,BAHIA,Boa Vista do Tupim,2010,75152.75,18298,1,8.9,50.474651928746,72.8,18.7,661,rural,muito baixa
4896,BAHIA,Bom Jesus da Lapa,2010,351413.0625,66192,1,10.3,48.983635521665,73.6,16.9,655,rural,muito baixa
4897,BAHIA,Bom Jesus da Serra,2010,29641.68164062,10588,1,8.1,49.3972783553048,72.3,16.9,662,rural,muito baixa
4898,BAHIA,Boninal,2010,40729.69921875,13857,1,7.9,49.3291965055349,73.6,18.2,662,rural,muito baixa
4899,BAHIA,Bonito,2010,126010.2734375,14326,1,9.9,48.0512292987568,73.5,16.9,664,rural,muito baixa
4900,BAHIA,Boquira,2010,67164.5625,22521,1,8.1,49.7089708624589,74.1,18.3,661,rural,muito baixa
2144,BAHIA,Botuporã,2010,37949.63671875,11048,1,9.6,48.4933512717042,73.1,18.5,663,rural,muito baixa
4901,BAHIA,Brejões,2010,92945.0078125,12446,1,9.8,51.5385275995375,74.3,16.8,660,rural,muito baixa
4902,BAHIA,Brejolândia,2010,40420.2734375,9791,1,8.3,47.8481294347614,74,18,658,rural,muito baixa
4903,BAHIA,Brotas de Macaúbas,2010,41737.30859375,10949,1,7.8,50.4187649928282,73.3,18,664,rural,muito baixa
4904,BAHIA,Brumado,2010,480991.4375,64642,1,10.4,47.8597433259693,74.2,18.4,664,rural,muito baixa
4905,BAHIA,Buerarema,2010,100712.015625,20830,1,9.2,49.5956108625629,72.5,17.1,667,rural,muito baixa
4311,BAHIA,Buritirama,2010,55079.7578125,19492,1,10.1,48.8708767155731,73.6,17.3,665,rural,muito baixa
4312,BAHIA,Caatiba,2010,34616.9453125,9450,1,9.7,50.9742944588344,75,16.8,657,rural,muito baixa
4313,BAHIA,Cabaceiras do Paraguaçu,2010,58247.78515625,18569,1,9.4,50.6034256484967,75,16.8,664,rural,muito baixa
4314,BAHIA,Cachoeira,2010,193704.671875,33782,1,8.1,48.4705613346827,72.9,18.5,662,rural,muito baixa
4315,BAHIA,Caculé,2010,114526.578125,22557,1,9.6,50.6239105876606,74,18.6,666,rural,muito baixa
4316,BAHIA,Caém,2010,34143.12890625,10187,1,9.9,47.9888975597059,74.3,18,663,rural,muito baixa
4317,BAHIA,Caetanos,2010,30036.10546875,12307,1,9.3,47.7163884403571,72.3,17.4,662,rural,muito baixa
4318,BAHIA,Caetité,2010,233801.03125,48007,1,7.9,51.2841042207398,72.3,18.1,659,rural,muito baixa
4319,BAHIA,Cafarnaum,2010,61634.8046875,18314,1,10.1,49.5028810971917,75,18.1,656,rural,muito baixa
4320,BAHIA,Cairu,2010,409264.625,14736,3,10.3,50.2759263886681,74.6,17.7,657,rural,muito baixa
4321,BAHIA,Caldeirão Grande,2010,43519.43359375,13922,1,8.4,50.1674666219492,73.4,18.3,665,rural,muito baixa
4322,BAHIA,Camacan,2010,147744.5625,31113,1,7.8,48.1337754503614,73.6,17.5,662,rural,muito baixa
4323,BAHIA,Camaçari,2010,12158915,234558,3,9,49.1409745024091,74.1,16.7,657,muito alto,baixa
4324,BAHIA,Camamu,2010,149328.40625,32881,1,8,49.2667629133613,72.5,17.7,654,rural,muito baixa
4325,BAHIA,Campo Alegre de Lourdes,2010,86973.453125,27670,1,8.5,48.4120656605771,73.2,17.4,665,rural,muito baixa
4326,BAHIA,Campo Formoso,2010,337622.03125,68101,1,9.7,51.3437295623215,72.6,18.2,665,rural,muito baixa
4327,BAHIA,Canápolis,2010,32292.515625,11136,1,9.1,49.4976055957957,73.3,16.9,658,rural,muito baixa
4328,BAHIA,Canarana,2010,89429.9609375,25935,1,9.2,49.0970451670052,74.9,17.1,667,rural,muito baixa
4329,BAHIA,Canavieiras,2010,142412.078125,37041,1,10,48.7645870170509,73,17.8,659,rural,muito baixa
4330,BAHIA,Candeal,2010,25679.6015625,9050,1,10.5,50.205674675435,73.3,16.8,664,rural,muito baixa
4331,BAHIA,Candeias,2010,3224811.75,81699,3,8.5,47.7957206329781,73.6,17.7,653,rural,muito baixa
4332,BAHIA,Candiba,2010,43417.87109375,12821,1,10.3,51.4329541039142,75,17.3,658,rural,muito baixa
4333,BAHIA,Cândido Sales,2010,93716.921875,27180,1,7.7,51.3898168236793,73.4,18.7,663,rural,muito baixa
4334,BAHIA,Cansanção,2010,112228.7734375,34093,1,8.3,49.3696667422975,73.2,17.4,656,rural,muito baixa
4335,BAHIA,Canudos,2010,53531.296875,15366,1,8.1,49.1962747715035,72.6,18.1,664,rural,muito baixa
4336,BAHIA,Capela do Alto Alegre,2010,39229.1484375,12824,1,9.1,51.0607533489378,73,17.1,656,rural,muito baixa
4337,BAHIA,Capim Grosso,2010,121918.3125,27158,1,8.6,49.9529120268172,74.4,17.6,664,rural,muito baixa
4338,BAHIA,Caraíbas,2010,32104.37109375,10495,1,8,50.6302954623613,72.9,17.2,667,rural,muito baixa
4371,BAHIA,Caravelas,2010,205351.859375,22115,1,8.5,49.6524611512851,74.1,16.8,667,rural,muito baixa
4372,BAHIA,Cardeal da silva,2010,48083.140625,8618,1,8.8,50.8544781090706,74,17.4,661,rural,muito baixa
4373,BAHIA,Carinhanha,2010,96256.828125,30240,1,10.2,48.3751862769483,73.8,17.5,665,rural,muito baixa
4374,BAHIA,Casa Nova,2010,301914.84375,66718,1,8.4,50.9403527940354,74,17.5,660,rural,muito baixa
4375,BAHIA,Castro Alves,2010,110339.4765625,24978,1,7.8,49.2882463029554,73.2,18.3,667,rural,muito baixa
4376,BAHIA,Catolândia,2010,22203.5390625,4059,1,7.8,49.5442108690538,74.1,17.7,656,rural,muito baixa
4377,BAHIA,Catu,2010,386145.71875,50809,1,9.9,49.1772876642656,74.2,17.4,660,rural,muito baixa
4378,BAHIA,Caturama,2010,26457,8713,1,10.5,51.5272808150017,75.1,17.1,660,rural,muito baixa
4379,BAHIA,Central,2010,56313.98046875,18029,1,8.7,49.4627343727509,74.7,17.2,660,rural,muito baixa
4380,BAHIA,Chorrochó,2010,41587.015625,11022,1,8.5,48.6262861454343,74.3,16.8,661,rural,muito baixa
4381,BAHIA,Cícero Dantas,2010,119276.578125,31832,1,8.5,50.2721276567687,73,17,654,rural,muito baixa
4382,BAHIA,Cipó,2010,57489.546875,15758,1,10,47.9496372075156,75,16.8,664,rural,muito baixa
4383,BAHIA,Coaraci,2010,88990.53125,22274,1,9.3,47.711337499637,74,17.3,658,rural,muito baixa
4384,BAHIA,Cocos,2010,135027.5,17923,1,10,49.165985329208,73.8,17.6,666,rural,muito baixa
4385,BAHIA,Conceição da Feira,2010,91810.5546875,20117,1,8.1,47.8502784102226,74.7,17,665,rural,muito baixa
4386,BAHIA,Conceição do Almeida,2010,69316.4296875,17974,1,7.7,50.3757491715856,74.4,17.2,663,rural,muito baixa
4387,BAHIA,Conceição do Coité,2010,292867.1875,62893,1,9.5,51.0536665790872,74.5,17.7,665,rural,muito baixa
4388,BAHIA,Conceição do Jacuípe,2010,404286.28125,28769,2,9.7,50.3150671689524,74.6,18.1,656,rural,muito baixa
4389,BAHIA,Conde,2010,88530.46875,23166,1,9.5,49.5054929383867,74.2,18.1,659,rural,muito baixa
4390,BAHIA,Condeúba,2010,64649.53125,17210,1,8.1,50.0848361757027,74.4,18.7,661,rural,muito baixa
4391,BAHIA,Contendas do Sincorá,2010,18747.91796875,3886,1,7.7,49.197219247046,74.1,18.2,665,rural,muito baixa
4392,BAHIA,Coração de Maria,2010,98000.1328125,23774,1,8.3,50.866007258945,73.1,17.3,667,rural,muito baixa
4393,BAHIA,Cordeiros,2010,27428.83007812,8883,1,8.1,49.3093884489188,74.4,17.5,662,rural,muito baixa
4394,BAHIA,Coribe,2010,63455.30859375,14895,1,7.9,48.5214693543204,74.5,18.6,658,rural,muito baixa
4395,BAHIA,Coronel João Sá,2010,76828.921875,18408,1,8.9,50.7531430396286,72.3,18.7,659,rural,muito baixa
4396,BAHIA,Correntina,2010,637574.3125,32980,2,10.4,49.9086836739771,74.1,18.5,666,rural,muito baixa
4397,BAHIA,Cotegipe,2010,53177.484375,14191,1,8.1,51.4498867356575,75.2,18.4,657,rural,muito baixa
4398,BAHIA,Cravolândia,2010,21624.3203125,5713,1,9,49.0787034028218,72.3,17.9,663,rural,muito baixa
4399,BAHIA,Crisópolis,2010,85858.2421875,20279,1,9,51.0888714379105,74.1,16.7,655,rural,muito baixa
4400,BAHIA,Cristópolis,2010,47487.671875,14279,1,9.7,48.7135008606763,73.8,18.5,665,rural,muito baixa
4401,BAHIA,Cruz das Almas,2010,387271.40625,57098,1,10.5,50.1101689048928,73.8,16.8,663,rural,muito baixa
4402,BAHIA,Curaçá,2010,142728.21875,34421,1,8.6,48.8405523210447,73.4,17.9,666,rural,muito baixa
4403,BAHIA,Dário Meira,2010,47403.1796875,12331,1,9.4,48.5517389369185,74.4,17.4,662,rural,muito baixa
4404,BAHIA,Dias d'Ávila,2010,1320355,57708,3,8.2,51.0949249121449,72.4,16.8,662,rural,muito baixa
4439,BAHIA,Dom Basílio,2010,84668.9140625,11620,1,10,48.5978579593939,75.2,18,662,rural,muito baixa
4440,BAHIA,Dom Macedo Costa,2010,16689.80078125,3951,1,10.4,47.9199866299653,72.3,18.7,660,rural,muito baixa
4441,BAHIA,Elísio Medrado,2010,30162.81640625,8183,1,7.7,48.3335018276499,74.1,16.9,654,rural,muito baixa
4442,BAHIA,Encruzilhada,2010,109143.96875,20720,1,8,49.7960382726379,73.6,17.5,654,rural,muito baixa
4443,BAHIA,Entre Rios,2010,248541.796875,40524,1,8.9,50.8739634684472,74.7,17,655,rural,muito baixa
4007,BAHIA,Érico Cardoso,2010,31641.61523438,10717,1,8.8,50.6028404464445,73.3,16.9,659,rural,muito baixa
4444,BAHIA,Esplanada,2010,301334.8125,33115,1,10.2,49.906933317523,75,18.6,666,rural,muito baixa
4445,BAHIA,Euclides da Cunha,2010,259546.765625,59193,1,9.4,48.9744448693778,74.3,18.1,666,rural,muito baixa
4446,BAHIA,Eunápolis,2010,1228962,99553,2,8.7,50.8437698550434,72.9,16.8,662,rural,muito baixa
4447,BAHIA,Fátima,2010,60504.7265625,19703,1,9.6,48.3139209647674,74.9,17.4,667,médio,muito baixa
4448,BAHIA,Feira da Mata,2010,30380.33398438,6562,1,8,50.7967479611981,72.9,17.8,662,rural,muito baixa
4449,BAHIA,Feira de Santana,2010,6358135.5,591707,2,8.1,51.5424922772487,72.8,16.9,660,muito alto,média
4450,BAHIA,Filadélfia,2010,53721.9609375,16215,1,8.6,49.6705295005685,74.8,17.2,660,rural,muito baixa
4451,BAHIA,Firmino Alves,2010,20694.26171875,5864,1,8.7,48.4369553721739,74.9,17.5,662,rural,muito baixa
4452,BAHIA,Floresta Azul,2010,42329.94140625,10364,1,8.3,47.8239984043246,74.1,18,657,rural,muito baixa
4453,BAHIA,Formosa do Rio Preto,2010,533663.1875,22171,3,8.8,47.66240062143,73.9,18.2,657,rural,muito baixa
4454,BAHIA,Gandu,2010,173949.265625,31819,1,10,51.3569773539109,72.8,17.3,662,rural,muito baixa
4455,BAHIA,Gavião,2010,15637.85742188,4507,1,10.2,50.4986160887218,75.1,17.5,659,rural,muito baixa
4456,BAHIA,Gentio do Ouro,2010,34065.65234375,11988,1,8.9,48.2863643241566,74.4,17.1,661,rural,muito baixa
4457,BAHIA,Glória,2010,48727.28125,14176,1,9.6,47.7882578131692,73.1,18.7,661,rural,muito baixa
4458,BAHIA,Gongogi,2010,26375.15234375,6170,1,10.3,51.3366146593041,72.2,18.2,663,rural,muito baixa
4459,BAHIA,Governador Mangabeira,2010,92903.8203125,20668,1,8.2,48.5747857183859,74.9,17.5,656,rural,muito baixa
4460,BAHIA,Guajeru,2010,29756.83203125,9330,1,10.1,50.5339166185576,74.9,17.5,658,rural,muito baixa
4461,BAHIA,Guanambi,2010,491441.5625,79886,1,8.1,49.756189882654,72.4,18.3,653,rural,muito baixa
4462,BAHIA,Guaratinga,2010,102757.34375,22960,1,7.9,47.9529632803645,72.4,18.4,658,rural,muito baixa
4463,BAHIA,Heliópolis,2010,46740.99609375,14713,1,8.9,48.382530844548,74.1,17.9,665,rural,muito baixa
4464,BAHIA,Iaçu,2010,109799.9453125,28602,1,7.7,49.3767292929726,74.9,17.6,656,rural,muito baixa
4465,BAHIA,Ibiassucê,2010,42919.61328125,9008,1,8.9,51.2965813521043,73.8,17,657,rural,muito baixa
4466,BAHIA,Ibicaraí,2010,100709.2734375,24569,1,9.8,50.1174654706724,72.8,17.1,655,rural,muito baixa
4467,BAHIA,Ibicoara,2010,226989.453125,16940,2,8.7,48.3844941362925,74,18,663,rural,muito baixa
4468,BAHIA,Ibicuí,2010,69475.15625,16464,1,8,50.6615091775442,74.1,18.7,658,rural,muito baixa
4469,BAHIA,Ibipeba,2010,58437.6796875,17666,1,8.5,51.411395351711,73.6,18.4,659,rural,muito baixa
4470,BAHIA,Ibipitanga,2010,43890.1875,14408,1,7.6,51.2982516011328,73.6,18.1,663,rural,muito baixa
4473,BAHIA,Ibiquera,2010,17804.328125,5300,1,10.1,50.6757238716947,73.9,17.8,665,rural,muito baixa
4474,BAHIA,Ibirapitanga,2010,94739.7421875,24223,1,7.8,50.8963205499668,74.8,18.1,667,rural,muito baixa
4475,BAHIA,Ibirapuã,2010,74997.40625,7893,1,10.1,51.114069060209,74.8,17.9,656,rural,muito baixa
4476,BAHIA,Ibirataia,2010,104637.359375,24544,1,10.1,50.6411994153545,74.8,17.5,661,rural,muito baixa
4477,BAHIA,Ibitiara,2010,48967.69140625,16665,1,8.7,48.962807502602,74.4,17.9,656,rural,muito baixa
4478,BAHIA,Ibititá,2010,62366.88671875,19410,1,9.3,49.2777106119089,74.2,18.2,660,rural,muito baixa
4479,BAHIA,Ibotirama,2010,129069.2890625,26419,1,9.5,50.1636809725728,72.2,18.2,655,rural,muito baixa
4480,BAHIA,Ichu,2010,19514.67382812,6148,1,9.9,50.5569862421135,74.8,17.2,659,rural,muito baixa
4481,BAHIA,Igaporã,2010,48868.1171875,14970,1,8.8,51.0356419316568,73.3,17,655,rural,muito baixa
4482,BAHIA,Igrapiúna,2010,137953.75,13268,2,10,50.3629692820621,72.6,17.2,665,rural,muito baixa
4483,BAHIA,Iguaí,2010,86859.359375,29449,1,7.9,48.223848837067,73.6,18.1,665,rural,muito baixa
4484,BAHIA,Ilhéus,2010,1925639.875,219266,1,9.5,48.0464923329224,73,18.4,655,médio,alta
4485,BAHIA,Inhambupe,2010,163543.890625,36719,1,9.6,47.842807931381,74.5,18.1,665,rural,muito baixa
4486,BAHIA,Ipecaetá,2010,48456.55859375,15888,1,9.2,48.9300858113425,72.8,18.4,663,rural,muito baixa
4487,BAHIA,Ipiaú,2010,271794.59375,43723,1,9.9,48.6669316461744,73.4,17.6,665,rural,muito baixa
4488,BAHIA,Ipirá,2010,245887.9375,62197,1,7.6,48.6560711697394,73.5,18.1,665,rural,muito baixa
4489,BAHIA,Ipupiara,2010,31431.71484375,9325,1,8.3,51.1579528399095,73.9,17.1,656,rural,muito baixa
4490,BAHIA,Irajuba,2010,29224.98828125,7666,1,10.5,49.8837390708058,73.1,18.3,658,rural,muito baixa
4491,BAHIA,Iramaia,2010,45185.3515625,15045,1,9,51.4495223839428,74.3,18.6,663,rural,muito baixa
4492,BAHIA,Iraquara,2010,105232.5078125,24415,1,8.6,48.7717087403338,73,18.4,661,rural,muito baixa
4493,BAHIA,Irará,2010,126903.78125,25811,1,10.4,51.5298591877043,73.6,18.2,656,rural,muito baixa
4494,BAHIA,Irecê,2010,415895,66061,1,7.6,48.4715159007936,72.7,16.9,660,rural,muito baixa
4495,BAHIA,Itabela,2010,201399.09375,26704,1,8.2,50.7404971710857,73.8,17.2,664,rural,muito baixa
4496,BAHIA,Itaberaba,2010,338606.15625,61490,1,9.5,48.4919688765396,74.8,17.8,656,rural,muito baixa
4497,BAHIA,Itabuna,2010,2280732.75,213656,2,9.7,49.6239962097617,72.3,17.4,663,médio,alta
4498,BAHIA,Itacaré,2010,102075.2734375,27170,1,9.4,51.4879383842934,74.7,17.6,659,rural,muito baixa
4499,BAHIA,Itaeté,2010,57720.859375,14664,1,9.3,48.983206335397,72.3,16.9,656,rural,muito baixa
4500,BAHIA,Itagi,2010,52461.01171875,14162,1,7.7,49.6347889247683,73.5,17.5,663,rural,muito baixa
4501,BAHIA,Itagibá,2010,112435.390625,16590,1,9.7,50.0285412179759,73.8,16.9,658,rural,muito baixa
4502,BAHIA,Itagimirim,2010,42068.08984375,7118,1,10.1,49.8782812990273,74.5,16.9,658,rural,muito baixa
4503,BAHIA,Itaguaçu da Bahia,2010,49661.08984375,13269,1,9,47.8356556812859,72.7,16.7,665,rural,muito baixa
4504,BAHIA,Itaju do Colônia,2010,38664.078125,7706,1,10,50.4263805445667,72.3,17.1,656,rural,muito baixa
4505,BAHIA,Itajuípe,2010,114653.1328125,20490,1,10.6,50.9099015769688,75.1,17,657,rural,muito baixa
4506,BAHIA,Itamaraju,2010,508954.0625,67803,1,8.3,48.2859555297903,75.1,18.3,664,rural,muito baixa
4507,BAHIA,Itamari,2010,36500.1640625,8781,1,8.6,51.4280204061896,73,17.5,657,rural,muito baixa
4508,BAHIA,Itambé,2010,124283.6875,35512,1,10.1,49.5380008818098,72.7,16.8,657,rural,muito baixa
4509,BAHIA,Itanagra,2010,28108.08203125,6884,1,9,48.5578127360822,74,18.2,663,rural,muito baixa
4510,BAHIA,Itanhém,2010,113195.1875,21154,1,7.9,50.0666589170578,74.5,17,665,rural,muito baixa
4511,BAHIA,Itaparica,2010,102586.6484375,20796,1,8.5,48.5556972802396,72.8,16.8,655,rural,muito baixa
4512,BAHIA,Itapé,2010,40550.72265625,10630,1,9.5,50.2135558809447,75.2,17.2,655,rural,muito baixa
4513,BAHIA,Itapebi,2010,170321.296875,12003,2,8.1,51.2716674982656,74.4,18.4,660,rural,muito baixa
4514,BAHIA,Itapetinga,2010,658192.25,66665,2,9.1,51.1058864715343,72.5,18.4,657,rural,muito baixa
4515,BAHIA,Itapicuru,2010,118382.15625,32563,1,9.9,47.8587042789671,74.1,17.4,659,rural,muito baixa
4516,BAHIA,Itapitanga,2010,38620.75390625,10376,1,10.5,51.2166546321134,72.4,18,659,rural,muito baixa
4517,BAHIA,Itaquara,2010,33105.69921875,7743,1,8.8,49.6682344959589,73.5,17.6,656,rural,muito baixa
4518,BAHIA,Itarantim,2010,82294.8125,18375,1,8.2,48.9274466458914,73.1,17,659,rural,muito baixa
4519,BAHIA,Itatim,2010,87130.4453125,15516,1,7.8,49.4484876160549,72.8,17.3,658,rural,muito baixa
4520,BAHIA,Itiruçu,2010,68143.1640625,16827,1,10.2,50.9413677872163,73.3,16.8,664,rural,muito baixa
4521,BAHIA,Itiúba,2010,129550.7890625,36996,1,8.2,50.8586565918359,75.1,17.7,657,rural,muito baixa
4522,BAHIA,Itororó,2010,77047.1640625,20930,1,9.4,50.1705879271578,74.8,18.1,661,rural,muito baixa
4550,BAHIA,Ituaçu,2010,82193.359375,18772,1,8.5,49.4302483534371,74.7,18.4,653,rural,muito baixa
4593,BAHIA,Ituberá,2010,132642.828125,24169,1,10.2,48.8099046914829,73.1,17.9,658,rural,muito baixa
4594,BAHIA,Iuiú,2010,54116.75,12093,1,9.5,48.6094710272164,73,16.8,667,rural,muito baixa
4595,BAHIA,Jaborandi,2010,161163.734375,8895,2,8.5,50.8369898378086,74.4,18,663,rural,muito baixa
4596,BAHIA,Jacaraci,2010,49422.328125,14837,1,7.7,47.7338665246515,74.1,17.2,666,rural,muito baixa
4597,BAHIA,Jacobina,2010,523242.1875,79013,1,9.2,51.1053324028776,74.9,18.5,666,rural,muito baixa
4598,BAHIA,Jaguaquara,2010,246394.6875,48206,1,7.8,47.702550611012,74.3,18,655,rural,muito baixa
4599,BAHIA,Jaguarari,2010,263281.65625,30484,1,9.1,51.0218549135727,73.5,17.7,666,rural,muito baixa
4600,BAHIA,Jaguaripe,2010,60391.05859375,17435,1,8.5,50.1412748008442,74.3,18.6,665,rural,muito baixa
4601,BAHIA,Jandaíra,2010,47592.953125,10018,1,8.3,48.6433536296311,73.1,18.2,654,rural,muito baixa
4602,BAHIA,Jequié,2010,1552451.5,150541,2,9.3,51.513264587946,73,16.9,665,rural,muito baixa
4603,BAHIA,Jeremoabo,2010,147223.46875,39302,1,10.4,49.770314030925,73.1,18.2,664,rural,muito baixa
4604,BAHIA,Jiquiriçá,2010,50515.6328125,13772,1,8.1,50.1443484686108,74.5,18,660,rural,muito baixa
4605,BAHIA,Jitaúna,2010,57266.8359375,16365,1,9.2,50.1455996013459,72.9,17.8,659,rural,muito baixa
4606,BAHIA,João Dourado,2010,97669.578125,21990,1,10.3,48.5486598727071,73.2,16.8,658,rural,muito baixa
4607,BAHIA,Juazeiro,2010,1745979.625,243896,1,7.8,48.6639639370018,73,17.5,664,alto,média
4608,BAHIA,Jucuruçu,2010,64516.0703125,10516,1,8.7,47.6438997503619,74.2,18.1,667,rural,muito baixa
4609,BAHIA,Jussara,2010,43503.5390625,15204,1,8.1,50.3324883942794,75.2,17.2,662,rural,muito baixa
4610,BAHIA,Jussari,2010,33357.0625,6914,1,8.8,47.9325090714982,73.8,18.3,667,rural,muito baixa
4611,BAHIA,Jussiape,2010,28544.64453125,8043,1,9.5,50.5325255309017,72.8,17,662,rural,muito baixa
4612,BAHIA,Lafaiete Coutinho,2010,17013.38867188,3502,1,8.9,48.4914942243084,74.9,18.6,653,rural,muito baixa
4613,BAHIA,Lagoa Real,2010,41611.04296875,14510,1,9.9,49.6404704706484,73.5,17.3,667,rural,muito baixa
4614,BAHIA,Laje,2010,128748.09375,22180,1,8.2,51.1941980355103,74.3,18.4,663,rural,muito baixa
4615,BAHIA,Lajedão,2010,27027.58203125,3599,1,10.5,50.254563565005,72.7,17.5,653,rural,muito baixa
4616,BAHIA,Lajedinho,2010,19471.34375,4468,1,8.1,47.9222315805799,72.7,18.5,660,rural,muito baixa
4617,BAHIA,Lajedo do Tabocal,2010,47203.65234375,8999,1,9.3,49.3411701616851,73.5,17.3,662,rural,muito baixa
2192,BAHIA,Lamarão,,30241.3203125,12995,1,10.1,49.4605348280307,72.4,18.3,665,rural,muito baixa
4618,BAHIA,Lapão,2010,109688.2421875,26616,1,10.3,50.3624856111388,72.3,17.5,665,rural,muito baixa
4619,BAHIA,Lauro de Freitas,2010,2672093.5,156936,2,8,48.7835072153679,72.8,17,658,médio,média
4551,BAHIA,Lençóis,2010,52895.79296875,10112,1,7.6,50.104792216051,74,17.7,666,rural,muito baixa
4552,BAHIA,Licínio de Almeida,2010,51710.9609375,13205,1,10.2,51.0449711059476,74.1,16.7,665,rural,muito baixa
4553,BAHIA,Livramento de Nossa Senhora,2010,222608.734375,44568,1,9.1,51.3690489803817,74.1,18.6,659,rural,muito baixa
4554,BAHIA,Luís Eduardo Magalhães,2010,1888228.125,52054,3,9.4,51.3545013973433,73.2,16.8,664,médio,baixa
4555,BAHIA,Macajuba,2010,36031.44140625,11517,1,10.5,50.345017673372,73.1,17.3,666,rural,muito baixa
4556,BAHIA,Macarani,2010,69146.0703125,16940,1,9.6,48.8198969473367,72.8,17,660,rural,muito baixa
4557,BAHIA,Macaúbas,2010,144157.8125,48633,1,8.7,47.6426149584014,72.6,18.1,655,rural,muito baixa
4558,BAHIA,Macururé,2010,24953.62890625,7834,1,8.9,51.5242831234572,74.1,17.6,665,rural,muito baixa
2322,BAHIA,Madre de Deus,2010,246407.75,16783,2,10.4,49.4593277017546,73.2,17.9,659,rural,muito baixa
